trial_id,experiment_id,experiment_type,scene_id,scene_type,object_categories,prompt,prompt_type,method,expected_candidate_id,expected_display_id,notes,started_at_epoch_s,scene_observation_path,session_id,status,candidate_count,question_count,resolved_candidate_id,latency_s,updated_at_epoch_s,outcome,operator_note,finished_at_epoch_s,audit_failure_reason,audit_reviewed,include_in_audit,prompt_text,candidate_set_size,candidate_state,correct,num_questions,latency_sec,prompt_length,target_category,attribute_type,prompt_id,exact_prompt_key,prompt_norm,has_my,has_color,has_spatial,has_relation,has_size,has_modifier,prompt_object_category,prompt_pool_key,prompt_pool_n,prompt_pool_unique_n,prompt_pool_repetition_rate,prompt_text_repeat_count_in_pool
trial_20260516_022915_aeddc1,top_cups_01,main,scene_017,utensil_only,[],Pick up the left spoon.,clear,vlm_best_question,,,,1778866156.4205034,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,fe89f22b-8c50-45a0-9527-444115b8ddf7,finished,1,0,cand_001,2.768510341644287,1778866159.189123,correct,,1778866159.1889384,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.768510341644287,23,,,Pick up the left spoon.,scene_017::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_022931_382351,top_cups_01,main,scene_017,utensil_only,[],Pick up the left fork.,clear,vlm_best_question,,,,1778866172.8882358,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,d4e6b4a6-2c54-451a-8fde-acabd688493d,finished,2,1,cand_002,52.10099649429321,1778866224.9894388,correct,,1778866224.9890857,,False,True,Pick up the left fork.,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",1,1,52.10099649429321,22,,,Pick up the left fork.,scene_017::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_023037_ab71ad,top_cups_01,main,scene_017,utensil_only,[],Pick up the blue fork.,clear,proposed_efe,,,,1778866239.0413454,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,8c78ddc1-ebfb-47f0-a9b6-296ee25d6ba2,finished,1,0,cand_001,2.5525662899017334,1778866241.5940685,correct,,1778866241.5938075,,False,True,Pick up the blue fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.5525662899017334,22,,,Pick up the blue fork.,scene_017::Pick up the blue fork.,pick up the blue fork,0,1,0,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,2
trial_20260516_023047_732365,top_cups_01,main,scene_017,utensil_only,[],Pick up the green fork.,clear,proposed_efe,,,,1778866248.8524091,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,7ef783da-573f-4820-b871-74dee8758953,finished,1,0,cand_001,4.80939507484436,1778866253.6619425,correct,,1778866253.6617153,,False,True,Pick up the green fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,4.80939507484436,23,,,Pick up the green fork.,scene_017::Pick up the green fork.,pick up the green fork,0,1,0,0,0,1,fork,scene_017|clear,14,12,0.1428571428571429,2
trial_20260516_023122_20627f,top_cups_01,main,scene_017,utensil_only,[],Pick up my fork.,ambiguous,top_score,,,,1778866283.9112964,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,7ff4922e-1e0c-4668-93ae-a4ab5a7a3a63,finished,1,0,cand_001,8.797888994216919,1779207242.6870003,wrong,,1778866292.7090473,ambiguity_not_solved,True,True,Pick up my fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",0,0,8.797888994216919,16,,,Pick up my fork.,scene_017::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_023134_e41df9,top_cups_01,main,scene_017,utensil_only,[],Pick up my fork.,ambiguous,top_score,,,,1778866295.392923,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,22ad4ffc-984d-4c17-b1a1-0ebdb309936d,finished,1,0,cand_001,20.32779812812805,1779207248.3479774,wrong,,1778866315.7205982,ambiguity_not_solved,True,True,Pick up my fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",0,0,20.32779812812805,16,,,Pick up my fork.,scene_017::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_023341_485e38,top_cups_01,main,scene_017,utensil_only,[],Pick up my fork.,ambiguous,random_candidate,,,,1778866422.391159,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,cac1b1ef-67d3-46bd-852c-6113bb5d28fe,finished,1,0,cand_001,2.6934168338775635,1779207256.0082188,wrong,,1778866425.0845017,ambiguity_not_solved,True,True,Pick up my fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",0,0,2.6934168338775635,16,,,Pick up my fork.,scene_017::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_023417_1b72ca,top_cups_01,main,scene_017,utensil_only,[],Pick up the left fork.,partial,random_candidate,,,,1778866457.9838004,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,2b423f92-1510-4d3d-81ce-82a83fc02a8c,finished,2,0,cand_002,5.807012319564819,1778866463.7909331,correct,,1778866463.7907295,,False,True,Pick up the left fork.,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",1,0,5.807012319564819,22,,,Pick up the left fork.,scene_017::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_017|partial,10,5,0.5,3
trial_20260516_023441_59d6b6,top_cups_01,main,scene_017,utensil_only,[],Pick up the right spoon.,partial,random_candidate,,,,1778866482.534305,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,e8a63916-6edd-48ab-a706-94c7d0426ce8,finished,1,0,cand_001,7.417574167251587,1778866489.952081,correct,,1778866489.9517446,,False,True,Pick up the right spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,7.417574167251587,24,,,Pick up the right spoon.,scene_017::Pick up the right spoon.,pick up the right spoon,0,0,1,0,0,1,spoon,scene_017|partial,10,5,0.5,4
trial_20260516_023514_d0f475,top_cups_01,main,scene_017,utensil_only,[],Pick up the right spoon.,partial,vlm_direct,,,,1778866515.7494285,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,e470a9f5-ea1e-4ec0-a9a1-dff973d7d07b,finished,1,0,cand_001,2.148642063140869,1778866517.8982306,correct,,1778866517.8979669,,False,True,Pick up the right spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.148642063140869,24,,,Pick up the right spoon.,scene_017::Pick up the right spoon.,pick up the right spoon,0,0,1,0,0,1,spoon,scene_017|partial,10,5,0.5,4
trial_20260516_023530_b561b0,top_cups_01,main,scene_017,utensil_only,[],Pick up the left spoon.,partial,vlm_direct,,,,1778866531.2740805,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,535f3f2b-8da8-46a6-9ef9-a96f5fb237c8,finished,1,0,cand_001,3.632608652114868,1778866534.906905,correct,,1778866534.9065468,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.632608652114868,23,,,Pick up the left spoon.,scene_017::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_017|partial,10,5,0.5,1
trial_20260516_023549_a4b164,top_cups_01,main,scene_017,utensil_only,[],Pick up the my fork.,ambiguous,vlm_direct,,,,1778866550.744847,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,48e3e67f-f154-4aaf-b97c-5c7ed8ab33cb,finished,1,0,cand_001,4.21075439453125,1779207271.9012601,wrong,,1778866554.9555247,ambiguity_not_solved,True,True,Pick up the my fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",0,0,4.21075439453125,20,,,Pick up the my fork.,scene_017::Pick up the my fork.,pick up the my fork,1,0,0,0,0,1,fork,scene_017|ambiguous,15,5,0.6666666666666667,2
trial_20260516_023556_cb7cf4,top_cups_01,main,scene_017,utensil_only,[],Pick up the my fork.,ambiguous,vlm_direct,,,,1778866557.2219477,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,1033b51f-ae71-4458-a493-01cae1799f41,finished,1,0,cand_001,10.335840225219727,1778866567.5578532,correct,,1778866567.557725,,False,True,Pick up the my fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,10.335840225219727,20,,,Pick up the my fork.,scene_017::Pick up the my fork.,pick up the my fork,1,0,0,0,0,1,fork,scene_017|ambiguous,15,5,0.6666666666666667,2
trial_20260516_023613_45994f,top_cups_01,main,scene_017,utensil_only,[],Pick up the my spoon.,ambiguous,vlm_direct,,,,1778866574.4434826,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,4d2afa94-6a62-46a2-a48e-6f7eef49868f,finished,3,0,cand_001,75.63517475128174,1779207348.7001584,wrong,,1778866650.0785403,ambiguity_not_solved,True,True,Pick up the my spoon.,3,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003'], 'last_removed': ['cand_002', 'cand_003']}",0,0,75.63517475128174,21,,,Pick up the my spoon.,scene_017::Pick up the my spoon.,pick up the my spoon,1,0,0,0,0,1,spoon,scene_017|ambiguous,15,5,0.6666666666666667,1
trial_20260516_024727_16adc9,top_cups_01,main,scene_017,utensil_only,[],Pick the left fork.,partial,first_question,,,,1778867253.0505776,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,be45543e-6dd6-49fd-9fa5-9cde37a775c7,finished,2,1,cand_001,37.11134696006775,1778867290.1621354,correct,,1778867290.161773,,False,True,Pick the left fork.,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",1,1,37.11134696006775,19,,,Pick the left fork.,scene_017::Pick the left fork.,pick the left fork,0,0,1,0,0,1,fork,scene_017|partial,10,5,0.5,1
trial_20260516_024818_76aac8,top_cups_01,main,scene_017,utensil_only,[],Pick the right spoon.,partial,first_question,,,,1778867299.0579505,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,7db2be37-7d49-425d-a56d-5eea86af455a,finished,15,0,,496.87981605529785,1778867795.9379096,correct,,1778867795.9377666,,False,True,Pick the right spoon.,15,"{'plausible': ['cand_001', 'cand_002', 'cand_003', 'cand_004', 'cand_005', 'cand_006', 'cand_007', 'cand_008', 'cand_009', 'cand_010', 'cand_011', 'cand_012', 'cand_013', 'cand_014', 'cand_015'], 'eliminated': [], 'last_removed': []}",1,0,496.87981605529785,21,,,Pick the right spoon.,scene_017::Pick the right spoon.,pick the right spoon,0,0,1,0,0,1,spoon,scene_017|partial,10,5,0.5,1
trial_20260516_030447_836b8f,top_cups_01,main,scene_017,utensil_only,[],Pick up the spoon.,clear,first_question,,,,1778868292.616014,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,e246de54-03ce-4fc3-b419-2c34d94a1a8d,finished,4,3,cand_003,158.1314196586609,1778868450.7475033,correct,,1778868450.7473469,,False,True,Pick up the spoon.,4,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002', 'cand_004'], 'last_removed': ['cand_004']}",1,3,158.1314196586609,18,,,Pick up the spoon.,scene_017::Pick up the spoon.,pick up the spoon,0,0,0,0,0,0,spoon,scene_017|clear,14,12,0.1428571428571429,1
trial_20260516_030829_78383a,top_cups_01,main,scene_017,utensil_only,[],Pick up my fork.,ambiguous,first_question,,,,1778868515.7650054,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,63aaf82d-f386-4739-84fa-8a6719a0da4f,finished,1,0,cand_001,11.521985292434692,1779207530.1282644,unresolved,,1778868527.2869275,gd_missing_target_candidate,True,True,Pick up my fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",0,0,11.521985292434692,16,,,Pick up my fork.,scene_017::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_030855_7c14be,top_cups_01,main,scene_017,utensil_only,[],Pick up my fork.,ambiguous,random_question,,,,1778868536.852318,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,8d645903-6094-4fe2-acb1-dd42f8d12be7,finished,1,0,cand_001,4.321314573287964,1779207553.6209352,unresolved,,1778868541.1735754,gd_missing_target_candidate,True,True,Pick up my fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",0,0,4.321314573287964,16,,,Pick up my fork.,scene_017::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_030907_c25da4,top_cups_01,main,scene_017,utensil_only,[],Pick up my spoon.,ambiguous,random_question,,,,1778868548.2075262,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,26568114-7e47-4df1-8408-6dd5edf6ec9b,finished,3,2,cand_003,120.48949861526489,1778868668.697144,correct,,1778868668.6969275,,False,True,Pick up my spoon.,3,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002'], 'last_removed': ['cand_002']}",1,2,120.48949861526489,17,,,Pick up my spoon.,scene_017::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_031122_84902b,top_cups_01,main,scene_017,utensil_only,[],Pick up the right spoon.,partial,random_question,,,,1778868684.2532673,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,f2ec13ef-100b-4f78-ba4c-91486e5a6095,finished,1,0,cand_001,4.087787628173828,1778868688.3412664,correct,,1778868688.3409321,,False,True,Pick up the right spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,4.087787628173828,24,,,Pick up the right spoon.,scene_017::Pick up the right spoon.,pick up the right spoon,0,0,1,0,0,1,spoon,scene_017|partial,10,5,0.5,4
trial_20260516_031147_11cd91,top_cups_01,main,scene_017,utensil_only,[],Pick up the left fork.,partial,random_question,,,,1778868708.3131318,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,d5c423c2-1061-4af3-92b0-4c0da2fc260f,finished,2,1,cand_002,44.54900670051575,1778868752.8623464,correct,,1778868752.8620007,,False,True,Pick up the left fork.,2,"{'plausible': ['cand_002'], 'eliminated': ['cand_001'], 'last_removed': ['cand_001']}",1,1,44.54900670051575,22,,,Pick up the left fork.,scene_017::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_017|partial,10,5,0.5,3
trial_20260516_031239_21d395,top_cups_01,main,scene_017,utensil_only,[],Pick up the left fork.,partial,vlm_best_question,,,,1778868760.3821976,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,f447027e-1ef6-4845-9a53-8727fa401084,finished,2,1,cand_001,55.48850774765015,1778868815.8707936,correct,,1778868815.8706226,,False,True,Pick up the left fork.,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",1,1,55.48850774765015,22,,,Pick up the left fork.,scene_017::Pick up the left fork.,pick up the left fork,0,0,1,0,0,1,fork,scene_017|partial,10,5,0.5,3
trial_20260516_031400_f69cea,top_cups_01,main,scene_017,utensil_only,[],Pick up the right spoon.,partial,vlm_best_question,,,,1778868841.5362248,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,90e7a551-b91a-45aa-a8be-34d8959934cb,finished,1,0,cand_001,39.707985162734985,1778868881.2442708,correct,,1778868881.2441518,,False,True,Pick up the right spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,39.707985162734985,24,,,Pick up the right spoon.,scene_017::Pick up the right spoon.,pick up the right spoon,0,0,1,0,0,1,spoon,scene_017|partial,10,5,0.5,4
trial_20260516_031452_8c938d,top_cups_01,main,scene_017,utensil_only,[],Pick up my spoon.,ambiguous,vlm_best_question,,,,1778868893.1423764,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,da9d08e7-dd13-467e-be1f-830fbf4acf14,finished,3,2,cand_003,190.9213855266571,1778869084.0638275,correct,,1778869084.0636847,,False,True,Pick up my spoon.,3,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002'], 'last_removed': ['cand_002']}",1,2,190.9213855266571,17,,,Pick up my spoon.,scene_017::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_031810_4d4a99,top_cups_01,main,scene_017,utensil_only,[],Pick up my folk.,ambiguous,vlm_best_question,,,,1778869090.9317684,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,09576510-4bd2-47aa-91a6-298ce4ebd608,finished,5,4,cand_005,225.13584351539612,1778869316.0678406,correct,,1778869316.0674295,,False,True,Pick up my folk.,5,"{'plausible': ['cand_005'], 'eliminated': ['cand_001', 'cand_002', 'cand_003', 'cand_004'], 'last_removed': ['cand_004']}",1,4,225.13584351539612,16,,,Pick up my folk.,scene_017::Pick up my folk.,pick up my folk,1,0,0,0,0,1,unknown,scene_017|ambiguous,15,5,0.6666666666666667,2
trial_20260516_032211_15af74,top_cups_01,main,scene_017,utensil_only,[],Pick up my folk.,ambiguous,proposed_efe,,,,1778869332.817519,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,243fafb1-0369-4c35-9a46-7ae08fc04afb,finished,5,3,cand_005,140.03167605400085,1778869472.8494325,correct,,1778869472.8490098,,False,True,Pick up my folk.,5,"{'plausible': ['cand_005'], 'eliminated': ['cand_001', 'cand_002', 'cand_003', 'cand_004'], 'last_removed': ['cand_001', 'cand_004']}",1,3,140.03167605400085,16,,,Pick up my folk.,scene_017::Pick up my folk.,pick up my folk,1,0,0,0,0,1,unknown,scene_017|ambiguous,15,5,0.6666666666666667,2
trial_20260516_032444_f64d03,top_cups_01,main,scene_017,utensil_only,[],Pick up my spoon.,ambiguous,proposed_efe,,,,1778869484.9215062,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_017/observation.jpg,a9eb8b15-1677-434b-a978-f8d3967043f4,finished,3,2,cand_003,194.13040399551392,1778869679.0521228,correct,,1778869679.0517516,,False,True,Pick up my spoon.,3,"{'plausible': ['cand_003'], 'eliminated': ['cand_001', 'cand_002'], 'last_removed': ['cand_002']}",1,2,194.13040399551392,17,,,Pick up my spoon.,scene_017::Pick up my spoon.,pick up my spoon,1,0,0,0,0,1,spoon,scene_017|ambiguous,15,5,0.6666666666666667,5
trial_20260516_033637_3b58e8,top_cups_01,main,scene_018,utensil_only,[],Pick up the blue folk.,clear,top_score,,,,1778870198.771574,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_018/observation.jpg,cd7a86a3-a1f4-43ed-b068-21e724430036,finished,1,0,cand_001,6.206899642944336,1778870204.9786253,correct,,1778870204.978372,,False,True,Pick up the blue folk.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,6.206899642944336,22,,,Pick up the blue folk.,scene_018::Pick up the blue folk.,pick up the blue folk,0,1,0,0,0,1,unknown,scene_018|clear,13,9,0.3076923076923077,1
